City,Latitude,Longitude,Crime_Type,Date,Time,Severity_Score,Weather_Condition,Patrol_Presence
Kishangarh-Renwal,26.7536,75.565,Robbery,26-06-2023,23:56,4,Cloudy,No
Mansarovar,26.8648,75.759,Murder,28-02-2023,7:41,7,Cloudy,Yes
Gopalpura,26.8815,75.789,Vandalism,20-08-2023,20:47,9,Foggy,Yes
Paota,27.3763,76.0405,Pickpocket,01-11-2023,18:45,10,Foggy,No
Raja Park,26.8996,75.8277,Vandalism,15-07-2023,6:59,4,Cloudy,Yes
Bassi,26.8394,76.0411,Fraud,16-12-2023,8:30,2,Stormy,Yes
Dudu,26.7043,75.585,Vandalism,05-11-2023,15:20,7,Cloudy,Yes
Mansarovar,26.8648,75.759,Burglary,23-06-2023,21:36,8,Foggy,No
Viratnagar,27.3189,76.1833,Fraud,27-10-2023,0:33,10,Clear,No
Amber,26.9948,75.8513,Pickpocket,18-02-2023,18:16,10,Foggy,No
Phagi,26.5873,75.6671,Assault,13-11-2023,5:30,4,Clear,Yes
Malviya Nagar,26.8526,75.818,Theft,16-05-2023,12:40,6,Rainy,Yes
Sambhar,26.9131,75.1914,Assault,11-10-2023,9:56,6,Foggy,Yes
C-Scheme,26.9124,75.7873,Burglary,15-01-2023,6:34,4,Rainy,No
Kotputli,27.7025,76.1996,Pickpocket,25-06-2023,6:31,1,Stormy,Yes
Jaipur,26.9124,75.7873,Burglary,29-06-2023,17:42,7,Clear,No
Amber,26.9948,75.8513,Vandalism,17-04-2023,19:22,8,Foggy,No
Kotputli,27.7025,76.1996,Pickpocket,24-02-2023,3:38,9,Clear,No
Mauzamabad,26.5215,75.488,Assault,28-01-2023,20:19,9,Stormy,Yes
Jaipur,26.9124,75.7873,Pickpocket,30-05-2023,14:31,6,Stormy,No
Chomu,27.17,75.7221,Assault,26-03-2023,5:5,3,Clear,No
Malviya Nagar,26.8526,75.818,Murder,09-07-2023,14:53,7,Rainy,No
Jagatpura,26.8626,75.847,Burglary,25-12-2023,1:28,4,Foggy,No
Kishangarh-Renwal,26.7536,75.565,Assault,23-02-2023,22:53,5,Cloudy,No
Bassi,26.8394,76.0411,Assault,15-07-2023,17:35,3,Stormy,No
Mauzamabad,26.5215,75.488,Fraud,11-04-2023,13:31,6,Foggy,No
Phagi,26.5873,75.6671,Theft,09-03-2023,8:9,1,Clear,No
Kot Khawada,26.7972,75.67,Theft,08-02-2023,9:12,10,Stormy,No
Vaishali Nagar,26.922,75.7411,Vandalism,14-12-2023,15:52,1,Rainy,No
Shahpura,27.3913,75.9595,Robbery,08-02-2023,5:17,6,Rainy,Yes
Mauzmabad,26.5215,75.488,Assault,15-05-2023,14:24,6,Foggy,Yes
Jaipur,26.9124,75.7873,Assault,05-01-2023,0:39,3,Stormy,Yes
Ajmer Road,26.9117,75.7437,Pickpocket,20-10-2023,11:29,7,Clear,Yes
Viratnagar,27.3189,76.1833,Vandalism,05-05-2023,8:16,3,Stormy,Yes
Shahpura,27.3913,75.9595,Burglary,16-06-2023,18:30,4,Stormy,Yes
Jamwa Ramgarh,26.964,75.876,Fraud,02-09-2023,11:12,5,Rainy,No
Malviya Nagar,26.8526,75.818,Assault,19-02-2023,1:15,4,Cloudy,No
Kishangarh-Renwal,26.7536,75.565,Robbery,09-09-2023,22:59,8,Clear,Yes
Dudu,26.7043,75.585,Burglary,16-11-2023,20:11,6,Stormy,Yes
Gopalpura,26.8815,75.789,Pickpocket,17-12-2023,2:11,9,Clear,Yes
Mansarovar,26.8648,75.759,Murder,14-12-2023,6:57,8,Rainy,No
Chomu,27.17,75.7221,Assault,20-08-2023,21:0,6,Foggy,No
Gopalpura,26.8815,75.789,Vandalism,26-05-2023,17:1,8,Foggy,No
Kotputli,27.7025,76.1996,Assault,25-12-2023,8:59,3,Foggy,No
Malviya Nagar,26.8526,75.818,Pickpocket,11-10-2023,18:11,6,Stormy,No
Paota,27.3763,76.0405,Vandalism,08-02-2023,11:15,10,Rainy,Yes
Sanganer,26.8191,75.8028,Burglary,07-06-2023,1:39,9,Cloudy,No
Bassi,26.8394,76.0411,Burglary,21-01-2023,6:9,5,Stormy,No
Ajmer Road,26.9117,75.7437,Theft,03-07-2023,12:3,4,Clear,Yes
Bapu Nagar,26.8926,75.812,Vandalism,18-12-2023,11:44,2,Rainy,Yes
Sindhi Camp,26.9216,75.796,Vandalism,04-01-2023,21:5,3,Cloudy,Yes
Mansarovar,26.8648,75.759,Vandalism,09-01-2023,0:51,10,Clear,Yes
Jamwa Ramgarh,26.964,75.876,Pickpocket,12-08-2023,9:34,4,Clear,No
Chomu,27.17,75.7221,Fraud,09-06-2023,17:55,10,Stormy,Yes
Bassi,26.8394,76.0411,Assault,24-10-2023,14:27,4,Rainy,No
Bapu Nagar,26.8926,75.812,Theft,03-02-2023,20:11,1,Foggy,No
Kishangarh-Renwal,26.7536,75.565,Fraud,06-02-2023,1:48,7,Stormy,Yes
Chaksu,26.6052,75.9481,Theft,18-11-2023,4:48,4,Rainy,No
Vaishali Nagar,26.922,75.7411,Murder,25-12-2023,18:51,4,Clear,Yes
Mauzamabad,26.5215,75.488,Theft,24-07-2023,4:53,9,Foggy,No
Mansarovar,26.8648,75.759,Pickpocket,25-02-2023,20:57,9,Rainy,Yes
C-Scheme,26.9124,75.7873,Robbery,28-06-2023,8:23,3,Stormy,No
Mauzamabad,26.5215,75.488,Fraud,24-06-2023,4:21,9,Clear,No
Jamwa Ramgarh,26.964,75.876,Burglary,18-01-2023,18:0,10,Stormy,Yes
Bapu Nagar,26.8926,75.812,Burglary,22-05-2023,11:29,2,Clear,No
Ajmer Road,26.9117,75.7437,Pickpocket,14-07-2023,12:41,5,Clear,Yes
Amber,26.9948,75.8513,Burglary,07-12-2023,19:23,1,Cloudy,Yes
Kotputli,27.7025,76.1996,Murder,19-12-2023,4:15,1,Cloudy,Yes
Chomu,27.17,75.7221,Theft,07-12-2023,9:12,1,Rainy,No
Tonk Road,26.8537,75.805,Vandalism,19-05-2023,21:42,10,Cloudy,Yes
Tonk Road,26.8537,75.805,Vandalism,08-09-2023,4:52,7,Clear,No
Mauzamabad,26.5215,75.488,Robbery,10-05-2023,11:58,5,Rainy,No
Malviya Nagar,26.8526,75.818,Assault,13-12-2023,21:34,1,Rainy,No
Kotputli,27.7025,76.1996,Burglary,21-06-2023,19:40,4,Foggy,Yes
Phulera,26.8732,75.2433,Murder,14-04-2023,0:51,1,Clear,No
Sanganer,26.8191,75.8028,Robbery,26-10-2023,14:13,7,Stormy,Yes
Sambhar,26.9131,75.1914,Burglary,15-08-2023,0:44,5,Foggy,No
Mauzamabad,26.5215,75.488,Assault,15-09-2023,6:17,3,Cloudy,No
Kotputli,27.7025,76.1996,Assault,16-04-2023,10:18,9,Cloudy,Yes
Malviya Nagar,26.8526,75.818,Robbery,22-11-2023,18:51,7,Rainy,Yes
Chaksu,26.6052,75.9481,Vandalism,09-04-2023,16:0,6,Rainy,No
Kot Khawada,26.7972,75.67,Assault,05-10-2023,5:30,8,Foggy,Yes
Amber,26.9948,75.8513,Fraud,07-09-2023,1:27,10,Cloudy,Yes
Ajmer Road,26.9117,75.7437,Pickpocket,13-03-2023,15:36,2,Rainy,Yes
Amber,26.9948,75.8513,Assault,18-12-2023,6:10,2,Foggy,Yes
Gopalpura,26.8815,75.789,Theft,26-01-2023,4:15,8,Rainy,No
Malviya Nagar,26.8526,75.818,Assault,04-08-2023,6:59,1,Clear,No
Amber,26.9948,75.8513,Fraud,04-04-2023,6:40,7,Stormy,Yes
Jagatpura,26.8626,75.847,Murder,05-09-2023,14:20,1,Stormy,No
C-Scheme,26.9124,75.7873,Assault,07-08-2023,22:26,10,Stormy,No
Ajmer Road,26.9117,75.7437,Robbery,17-03-2023,20:33,3,Foggy,Yes
Kishangarh-Renwal,26.7536,75.565,Assault,20-03-2023,8:23,6,Foggy,No
Kishangarh-Renwal,26.7536,75.565,Vandalism,28-05-2023,15:56,8,Stormy,No
Jamwa Ramgarh,26.964,75.876,Vandalism,26-06-2023,14:53,6,Stormy,Yes
Jagatpura,26.8626,75.847,Theft,25-12-2023,7:50,4,Rainy,No
Bapu Nagar,26.8926,75.812,Burglary,04-02-2023,6:18,7,Foggy,Yes
Ajmer Road,26.9117,75.7437,Murder,29-09-2023,16:44,1,Rainy,No
Sanganer,26.8191,75.8028,Burglary,12-06-2023,2:48,2,Clear,Yes
Kishangarh-Renwal,26.7536,75.565,Pickpocket,10-07-2023,9:38,7,Rainy,No
Ajmer Road,26.9117,75.7437,Burglary,25-04-2023,4:26,3,Rainy,Yes
Ajmer Road,26.9117,75.7437,Fraud,06-07-2023,15:59,7,Foggy,Yes
Sambhar,26.9131,75.1914,Burglary,05-08-2023,22:18,1,Stormy,No
Jagatpura,26.8626,75.847,Fraud,16-01-2023,18:43,7,Cloudy,No
Viratnagar,27.3189,76.1833,Murder,30-11-2023,21:59,4,Stormy,No
Chaksu,26.6052,75.9481,Vandalism,17-08-2023,16:8,6,Foggy,Yes
Chaksu,26.6052,75.9481,Pickpocket,02-09-2023,22:20,7,Rainy,No
Dudu,26.7043,75.585,Robbery,24-12-2023,15:22,10,Stormy,No
Sambhar,26.9131,75.1914,Theft,20-12-2023,23:38,4,Clear,No
Sanganer,26.8191,75.8028,Fraud,30-08-2023,1:31,6,Clear,No
Chomu,27.17,75.7221,Assault,07-06-2023,18:47,10,Stormy,Yes
Phagi,26.5873,75.6671,Fraud,23-10-2023,9:8,4,Stormy,No
Malviya Nagar,26.8526,75.818,Burglary,07-06-2023,22:32,7,Cloudy,No
Chaksu,26.6052,75.9481,Robbery,29-08-2023,8:40,7,Stormy,No
Mauzamabad,26.5215,75.488,Assault,06-09-2023,8:26,7,Rainy,No
Mauzmabad,26.5215,75.488,Burglary,15-11-2023,6:43,4,Clear,Yes
Phulera,26.8732,75.2433,Murder,14-06-2023,23:52,3,Cloudy,Yes
Gopalpura,26.8815,75.789,Robbery,04-10-2023,7:18,9,Rainy,Yes
Kotputli,27.7025,76.1996,Robbery,20-06-2023,9:7,5,Rainy,No
Amber,26.9948,75.8513,Burglary,22-02-2023,5:36,2,Cloudy,Yes
Malviya Nagar,26.8526,75.818,Robbery,18-01-2023,8:31,9,Rainy,No
Sanganer,26.8191,75.8028,Pickpocket,26-02-2023,22:24,9,Clear,Yes
Jamwa Ramgarh,26.964,75.876,Murder,04-07-2023,17:11,7,Rainy,Yes
Mauzamabad,26.5215,75.488,Robbery,08-11-2023,13:45,4,Clear,Yes
Chaksu,26.6052,75.9481,Burglary,14-03-2023,14:59,5,Rainy,Yes
Viratnagar,27.3189,76.1833,Fraud,28-03-2023,19:21,1,Cloudy,No
Tonk Road,26.8537,75.805,Fraud,02-06-2023,1:31,10,Foggy,No
Sambhar,26.9131,75.1914,Vandalism,02-01-2023,19:18,10,Clear,Yes
Mauzamabad,26.5215,75.488,Burglary,09-07-2023,15:58,3,Clear,Yes
Mansarovar,26.8648,75.759,Vandalism,27-10-2023,20:22,4,Foggy,No
Bassi,26.8394,76.0411,Burglary,28-02-2023,20:8,3,Cloudy,Yes
Chomu,27.17,75.7221,Pickpocket,09-06-2023,2:57,2,Stormy,No
Kishangarh-Renwal,26.7536,75.565,Assault,19-02-2023,17:11,7,Foggy,No
Dudu,26.7043,75.585,Assault,01-06-2023,16:35,7,Cloudy,Yes
Gopalpura,26.8815,75.789,Burglary,07-01-2023,16:43,7,Cloudy,Yes
Sindhi Camp,26.9216,75.796,Fraud,04-04-2023,19:15,2,Clear,Yes
Jamwa Ramgarh,26.964,75.876,Vandalism,13-10-2023,20:58,3,Rainy,Yes
Bapu Nagar,26.8926,75.812,Burglary,17-11-2023,17:52,4,Cloudy,Yes
Raja Park,26.8996,75.8277,Theft,02-09-2023,12:41,4,Cloudy,Yes
Sanganer,26.8191,75.8028,Robbery,18-02-2023,15:26,2,Cloudy,No
Amber,26.9948,75.8513,Pickpocket,10-05-2023,12:2,3,Stormy,Yes
Bapu Nagar,26.8926,75.812,Robbery,26-06-2023,6:16,4,Cloudy,Yes
Sindhi Camp,26.9216,75.796,Pickpocket,11-05-2023,6:14,6,Cloudy,No
Kot Khawada,26.7972,75.67,Pickpocket,18-06-2023,13:30,1,Foggy,No
Phagi,26.5873,75.6671,Pickpocket,09-04-2023,11:21,4,Clear,Yes
Mauzamabad,26.5215,75.488,Fraud,13-03-2023,14:2,1,Clear,Yes
Ajmer Road,26.9117,75.7437,Theft,23-03-2023,22:55,7,Stormy,No
Jagatpura,26.8626,75.847,Fraud,08-11-2023,14:45,6,Rainy,Yes
Bassi,26.8394,76.0411,Robbery,03-02-2023,8:58,9,Rainy,No
C-Scheme,26.9124,75.7873,Burglary,23-08-2023,14:10,7,Clear,Yes
Kishangarh-Renwal,26.7536,75.565,Fraud,05-10-2023,6:48,9,Cloudy,No
Chomu,27.17,75.7221,Fraud,10-07-2023,9:54,3,Clear,Yes
Bassi,26.8394,76.0411,Assault,20-05-2023,10:53,7,Clear,Yes
Sanganer,26.8191,75.8028,Burglary,08-07-2023,13:54,3,Cloudy,No
Jaipur,26.9124,75.7873,Assault,17-01-2023,15:52,6,Rainy,Yes
Jagatpura,26.8626,75.847,Robbery,11-01-2023,2:6,2,Stormy,Yes
Gopalpura,26.8815,75.789,Robbery,07-02-2023,11:30,1,Rainy,Yes
Bassi,26.8394,76.0411,Theft,07-09-2023,18:53,8,Clear,No
Raja Park,26.8996,75.8277,Murder,10-10-2023,10:30,4,Cloudy,No
Raja Park,26.8996,75.8277,Robbery,28-09-2023,13:3,2,Clear,Yes
Gopalpura,26.8815,75.789,Robbery,31-12-2023,18:23,7,Cloudy,Yes
Viratnagar,27.3189,76.1833,Assault,18-03-2023,22:20,4,Clear,No
Phulera,26.8732,75.2433,Vandalism,07-06-2023,18:53,2,Cloudy,Yes
Chomu,27.17,75.7221,Fraud,27-12-2023,8:39,10,Stormy,No
Mansarovar,26.8648,75.759,Theft,16-09-2023,22:56,10,Rainy,No
Dudu,26.7043,75.585,Assault,01-07-2023,0:10,9,Clear,No
Amber,26.9948,75.8513,Vandalism,21-01-2023,23:5,1,Clear,Yes
Kishangarh-Renwal,26.7536,75.565,Theft,25-04-2023,4:22,8,Foggy,No
Sanganer,26.8191,75.8028,Pickpocket,02-04-2023,18:46,5,Rainy,Yes
Viratnagar,27.3189,76.1833,Theft,03-11-2023,22:57,1,Stormy,No
Gopalpura,26.8815,75.789,Murder,08-06-2023,17:3,6,Cloudy,Yes
Ajmer Road,26.9117,75.7437,Vandalism,11-10-2023,1:32,8,Cloudy,No
Kot Khawada,26.7972,75.67,Pickpocket,23-12-2023,18:59,7,Cloudy,Yes
Tonk Road,26.8537,75.805,Vandalism,23-10-2023,17:31,10,Clear,No
Jagatpura,26.8626,75.847,Vandalism,16-11-2023,21:40,4,Cloudy,Yes
Mauzmabad,26.5215,75.488,Vandalism,13-03-2023,2:29,4,Rainy,Yes
Jaipur,26.9124,75.7873,Robbery,12-02-2023,0:16,2,Stormy,Yes
Malviya Nagar,26.8526,75.818,Vandalism,07-09-2023,1:45,7,Foggy,No
Chaksu,26.6052,75.9481,Fraud,25-05-2023,0:14,1,Foggy,No
Shahpura,27.3913,75.9595,Fraud,20-10-2023,8:2,10,Foggy,No
Jaipur,26.9124,75.7873,Fraud,13-03-2023,22:40,6,Stormy,No
Jaipur,26.9124,75.7873,Theft,06-12-2023,8:51,8,Rainy,Yes
Bapu Nagar,26.8926,75.812,Burglary,12-07-2023,14:58,10,Cloudy,No
Viratnagar,27.3189,76.1833,Murder,30-12-2023,12:48,6,Clear,Yes
Viratnagar,27.3189,76.1833,Assault,16-01-2023,3:38,5,Foggy,No
Dudu,26.7043,75.585,Theft,09-09-2023,2:5,1,Foggy,No
Malviya Nagar,26.8526,75.818,Theft,17-11-2023,9:0,10,Rainy,Yes
Kishangarh-Renwal,26.7536,75.565,Fraud,22-12-2023,8:5,2,Cloudy,No
Sambhar,26.9131,75.1914,Vandalism,24-11-2023,4:59,2,Clear,Yes
Vaishali Nagar,26.922,75.7411,Murder,12-07-2023,9:41,4,Stormy,No
Kotputli,27.7025,76.1996,Vandalism,02-01-2023,5:56,10,Clear,Yes
Mansarovar,26.8648,75.759,Murder,03-05-2023,16:58,5,Rainy,No
Chaksu,26.6052,75.9481,Theft,04-09-2023,1:13,4,Cloudy,No
Jaipur,26.9124,75.7873,Vandalism,05-09-2023,12:0,6,Stormy,Yes
Shahpura,27.3913,75.9595,Fraud,17-06-2023,14:34,5,Rainy,Yes
Tonk Road,26.8537,75.805,Pickpocket,23-12-2023,20:56,9,Rainy,Yes
Raja Park,26.8996,75.8277,Burglary,20-07-2023,21:24,8,Foggy,No
Kishangarh-Renwal,26.7536,75.565,Vandalism,10-09-2023,5:24,9,Rainy,Yes
Paota,27.3763,76.0405,Fraud,18-08-2023,10:54,6,Clear,Yes
Kot Khawada,26.7972,75.67,Assault,01-12-2023,7:22,8,Rainy,No
Amber,26.9948,75.8513,Theft,22-01-2023,15:32,3,Stormy,Yes
Sindhi Camp,26.9216,75.796,Assault,29-11-2023,21:8,3,Foggy,No
Kishangarh-Renwal,26.7536,75.565,Robbery,27-06-2023,17:3,3,Foggy,Yes
Phulera,26.8732,75.2433,Burglary,10-06-2023,18:36,6,Cloudy,Yes
Gopalpura,26.8815,75.789,Pickpocket,19-03-2023,20:34,6,Stormy,No
Raja Park,26.8996,75.8277,Robbery,09-06-2023,23:55,3,Clear,Yes
Vaishali Nagar,26.922,75.7411,Fraud,11-08-2023,18:45,2,Stormy,Yes
Mauzamabad,26.5215,75.488,Murder,01-10-2023,9:16,3,Foggy,Yes
Chaksu,26.6052,75.9481,Robbery,08-04-2023,10:27,9,Stormy,Yes
Chomu,27.17,75.7221,Pickpocket,18-07-2023,18:2,10,Foggy,No
Mansarovar,26.8648,75.759,Theft,02-06-2023,21:10,10,Clear,No
Ajmer Road,26.9117,75.7437,Robbery,19-02-2023,8:1,1,Stormy,Yes
Gopalpura,26.8815,75.789,Murder,04-11-2023,6:42,3,Cloudy,No
C-Scheme,26.9124,75.7873,Theft,05-05-2023,21:31,5,Foggy,Yes
Chomu,27.17,75.7221,Vandalism,01-06-2023,19:34,3,Rainy,No
Shahpura,27.3913,75.9595,Theft,01-10-2023,22:38,7,Cloudy,No
Sanganer,26.8191,75.8028,Burglary,01-10-2023,18:19,5,Foggy,No
Raja Park,26.8996,75.8277,Theft,03-09-2023,0:40,3,Foggy,Yes
Ajmer Road,26.9117,75.7437,Pickpocket,16-04-2023,4:56,3,Rainy,No
Sambhar,26.9131,75.1914,Vandalism,15-05-2023,3:54,10,Cloudy,Yes
Malviya Nagar,26.8526,75.818,Murder,19-10-2023,4:14,1,Foggy,No
Mauzamabad,26.5215,75.488,Fraud,16-08-2023,18:52,1,Clear,No
Jaipur,26.9124,75.7873,Fraud,11-11-2023,11:43,7,Cloudy,No
Shahpura,27.3913,75.9595,Fraud,23-08-2023,22:49,10,Foggy,Yes
Phulera,26.8732,75.2433,Fraud,21-07-2023,17:6,3,Cloudy,No
Bassi,26.8394,76.0411,Fraud,21-09-2023,0:27,6,Rainy,No
Sanganer,26.8191,75.8028,Murder,04-11-2023,9:10,7,Cloudy,No
Shahpura,27.3913,75.9595,Pickpocket,26-09-2023,14:1,9,Rainy,No
Tonk Road,26.8537,75.805,Pickpocket,11-01-2023,7:4,6,Foggy,No
Kotputli,27.7025,76.1996,Burglary,06-03-2023,22:47,2,Foggy,Yes
Mansarovar,26.8648,75.759,Robbery,26-10-2023,20:13,8,Cloudy,No
Dudu,26.7043,75.585,Murder,09-10-2023,6:30,4,Stormy,Yes
Kishangarh-Renwal,26.7536,75.565,Murder,24-05-2023,9:19,1,Clear,No
Sambhar,26.9131,75.1914,Theft,06-04-2023,12:58,1,Cloudy,No
Dudu,26.7043,75.585,Robbery,26-11-2023,14:14,6,Stormy,Yes
Kishangarh-Renwal,26.7536,75.565,Assault,24-08-2023,0:0,3,Stormy,Yes
C-Scheme,26.9124,75.7873,Robbery,08-02-2023,9:44,4,Cloudy,Yes
Sindhi Camp,26.9216,75.796,Burglary,26-04-2023,14:4,9,Foggy,Yes
Sanganer,26.8191,75.8028,Pickpocket,18-01-2023,23:55,6,Cloudy,Yes
Kotputli,27.7025,76.1996,Theft,17-12-2023,1:25,2,Clear,Yes
Ajmer Road,26.9117,75.7437,Assault,28-03-2023,12:45,10,Clear,Yes
Kishangarh-Renwal,26.7536,75.565,Assault,06-07-2023,2:10,2,Clear,No
Amber,26.9948,75.8513,Assault,13-05-2023,6:24,10,Foggy,No
Kishangarh-Renwal,26.7536,75.565,Burglary,22-04-2023,12:14,4,Foggy,No
Gopalpura,26.8815,75.789,Burglary,05-06-2023,20:15,5,Rainy,Yes
Amber,26.9948,75.8513,Vandalism,28-08-2023,7:33,5,Clear,Yes
Sindhi Camp,26.9216,75.796,Burglary,07-02-2023,10:41,3,Foggy,Yes
Sindhi Camp,26.9216,75.796,Theft,06-12-2023,7:48,8,Foggy,No
Phagi,26.5873,75.6671,Robbery,17-05-2023,10:1,5,Foggy,No
Viratnagar,27.3189,76.1833,Burglary,26-01-2023,20:52,7,Cloudy,Yes
Shahpura,27.3913,75.9595,Vandalism,04-05-2023,10:17,5,Clear,No
Mauzmabad,26.5215,75.488,Vandalism,17-03-2023,19:18,7,Cloudy,No
Raja Park,26.8996,75.8277,Robbery,08-03-2023,4:8,4,Rainy,Yes
Tonk Road,26.8537,75.805,Murder,21-06-2023,5:50,8,Clear,Yes
Tonk Road,26.8537,75.805,Murder,24-06-2023,13:19,9,Clear,Yes
Kot Khawada,26.7972,75.67,Murder,02-05-2023,14:14,6,Stormy,No
Vaishali Nagar,26.922,75.7411,Robbery,14-05-2023,11:15,9,Foggy,No
Sindhi Camp,26.9216,75.796,Theft,12-12-2023,18:55,6,Stormy,No
Amber,26.9948,75.8513,Burglary,01-02-2023,7:20,4,Cloudy,No
Raja Park,26.8996,75.8277,Burglary,12-05-2023,7:26,5,Clear,No
Sambhar,26.9131,75.1914,Fraud,06-11-2023,0:47,5,Foggy,Yes
Phagi,26.5873,75.6671,Theft,30-07-2023,4:15,7,Cloudy,No
Mauzamabad,26.5215,75.488,Assault,26-06-2023,15:4,2,Stormy,No
Sindhi Camp,26.9216,75.796,Assault,13-11-2023,6:3,4,Cloudy,Yes
Shahpura,27.3913,75.9595,Fraud,14-07-2023,16:20,3,Rainy,No
Gopalpura,26.8815,75.789,Murder,07-11-2023,17:27,3,Foggy,Yes
Kotputli,27.7025,76.1996,Burglary,14-06-2023,2:12,3,Foggy,No
Chaksu,26.6052,75.9481,Vandalism,10-12-2023,19:17,7,Cloudy,Yes
C-Scheme,26.9124,75.7873,Assault,24-01-2023,8:45,9,Stormy,Yes
Tonk Road,26.8537,75.805,Theft,29-06-2023,2:51,3,Rainy,No
Shahpura,27.3913,75.9595,Pickpocket,23-08-2023,2:1,9,Cloudy,No
Chomu,27.17,75.7221,Pickpocket,23-01-2023,17:50,6,Clear,No
Mauzamabad,26.5215,75.488,Vandalism,21-05-2023,11:44,3,Foggy,No
Chomu,27.17,75.7221,Pickpocket,30-06-2023,13:25,2,Rainy,Yes
Amber,26.9948,75.8513,Vandalism,12-02-2023,14:35,4,Foggy,Yes
Sindhi Camp,26.9216,75.796,Vandalism,03-07-2023,22:10,1,Foggy,Yes
Kot Khawada,26.7972,75.67,Theft,09-04-2023,22:58,9,Clear,No
Jaipur,26.9124,75.7873,Assault,07-11-2023,8:58,1,Stormy,Yes
Bassi,26.8394,76.0411,Burglary,20-10-2023,5:58,3,Clear,Yes
Bassi,26.8394,76.0411,Vandalism,02-02-2023,15:40,7,Stormy,No
Shahpura,27.3913,75.9595,Murder,16-05-2023,1:24,8,Clear,Yes
Mauzamabad,26.5215,75.488,Fraud,27-03-2023,18:53,9,Clear,Yes
Mauzmabad,26.5215,75.488,Burglary,05-08-2023,2:9,4,Clear,Yes
Phagi,26.5873,75.6671,Assault,05-09-2023,0:46,9,Stormy,Yes
Malviya Nagar,26.8526,75.818,Assault,16-02-2023,23:30,3,Foggy,Yes
Dudu,26.7043,75.585,Robbery,26-03-2023,10:11,9,Rainy,No
Kot Khawada,26.7972,75.67,Murder,20-01-2023,9:56,5,Clear,Yes
Phagi,26.5873,75.6671,Burglary,27-06-2023,4:20,4,Rainy,No
Raja Park,26.8996,75.8277,Fraud,28-08-2023,11:15,3,Foggy,Yes
Viratnagar,27.3189,76.1833,Theft,04-05-2023,8:26,2,Cloudy,Yes
Chomu,27.17,75.7221,Vandalism,06-12-2023,13:9,7,Rainy,Yes
C-Scheme,26.9124,75.7873,Fraud,16-12-2023,2:52,2,Clear,No
Vaishali Nagar,26.922,75.7411,Murder,16-11-2023,13:2,1,Cloudy,No
Jamwa Ramgarh,26.964,75.876,Theft,14-10-2023,12:41,4,Stormy,Yes
Sanganer,26.8191,75.8028,Assault,01-10-2023,20:27,1,Stormy,No
Viratnagar,27.3189,76.1833,Assault,29-05-2023,13:36,10,Stormy,Yes
Kotputli,27.7025,76.1996,Theft,27-08-2023,9:26,1,Clear,No
Tonk Road,26.8537,75.805,Murder,04-03-2023,18:6,7,Cloudy,Yes
Amber,26.9948,75.8513,Robbery,09-10-2023,8:59,4,Clear,Yes
Bapu Nagar,26.8926,75.812,Vandalism,26-02-2023,1:34,7,Foggy,No
Sambhar,26.9131,75.1914,Burglary,05-10-2023,23:24,3,Foggy,Yes
Vaishali Nagar,26.922,75.7411,Murder,03-10-2023,1:50,8,Foggy,No
Bapu Nagar,26.8926,75.812,Fraud,20-01-2023,10:29,7,Stormy,No
Dudu,26.7043,75.585,Fraud,28-06-2023,2:29,5,Cloudy,Yes
Sambhar,26.9131,75.1914,Murder,03-02-2023,23:30,8,Rainy,Yes
Bassi,26.8394,76.0411,Vandalism,10-11-2023,2:58,4,Foggy,Yes
Viratnagar,27.3189,76.1833,Assault,30-08-2023,21:11,6,Clear,Yes
Vaishali Nagar,26.922,75.7411,Vandalism,16-10-2023,18:17,7,Clear,Yes
Shahpura,27.3913,75.9595,Vandalism,18-10-2023,13:18,6,Rainy,No
Bassi,26.8394,76.0411,Murder,30-07-2023,12:41,1,Foggy,Yes
Kotputli,27.7025,76.1996,Pickpocket,19-06-2023,10:20,4,Cloudy,No
Gopalpura,26.8815,75.789,Pickpocket,17-10-2023,6:26,6,Clear,Yes
Jamwa Ramgarh,26.964,75.876,Fraud,24-06-2023,10:24,5,Rainy,Yes
Paota,27.3763,76.0405,Murder,15-02-2023,19:14,9,Cloudy,No
Vaishali Nagar,26.922,75.7411,Pickpocket,23-04-2023,12:0,2,Cloudy,No
Paota,27.3763,76.0405,Vandalism,25-02-2023,23:23,4,Clear,Yes
Paota,27.3763,76.0405,Pickpocket,21-12-2023,7:50,1,Rainy,Yes
Jagatpura,26.8626,75.847,Theft,28-09-2023,2:9,8,Rainy,Yes
C-Scheme,26.9124,75.7873,Fraud,18-11-2023,16:11,7,Stormy,No
Viratnagar,27.3189,76.1833,Murder,04-02-2023,20:40,7,Clear,Yes
Ajmer Road,26.9117,75.7437,Robbery,21-04-2023,2:44,2,Foggy,No
Shahpura,27.3913,75.9595,Robbery,07-07-2023,5:19,8,Rainy,Yes
Jamwa Ramgarh,26.964,75.876,Vandalism,11-08-2023,1:57,5,Rainy,Yes
Kishangarh-Renwal,26.7536,75.565,Burglary,04-02-2023,14:40,7,Rainy,Yes
Kot Khawada,26.7972,75.67,Burglary,03-07-2023,15:57,7,Cloudy,No
Malviya Nagar,26.8526,75.818,Burglary,08-12-2023,14:16,4,Clear,No
Jamwa Ramgarh,26.964,75.876,Burglary,06-05-2023,16:20,8,Clear,Yes
Mansarovar,26.8648,75.759,Assault,30-01-2023,7:11,8,Rainy,No
